Symbol,Open,Close,O-C change (%),High,Low,H-L change (%),DateTime,Market Sensitive,Headline,Link
MEQ,,,,,,,2020-07-06 08:59:00,True,"New NBIO Received from APVG, Shareholder Meeting Deferred",https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251771
EGF,1.47,1.47,0.0,1.47,1.47,0.0,2020-07-06 08:57:00,False,Daily share buy-back notice - Appendix 3E,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251770
EAF,1.25,1.25,0.0,1.255,1.25,0.4,2020-07-06 08:57:00,False,Daily share buy-back notice - Appendix 3E,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251769
MSE,0.014,0.012,-14.29,0.014,0.012,16.67,2020-07-06 08:56:00,True,Maiden JORC Resource delivered at Abercorn Project,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251768
MBK,0.01,0.01,0.0,0.011,0.009,22.22,2020-07-06 08:54:00,True,Latest 8 Mile Drilling Supports Exploration Target,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251767
PNI,3.9,4.03,3.33,4.16,3.9,6.67,2020-07-06 08:53:00,False,Appointment of Chief Financial Officer,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251766
MHH,1.41,1.415,0.35,1.43,1.4,2.14,2020-07-06 08:52:00,False,Daily share buy-back notice,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251765
IPD,0.077,0.076,-1.3,0.08,0.076,5.26,2020-07-06 08:52:00,False,Notice under Section 708A(5)(e) of the Corporations Act,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251764
EFF,,,,,,,2020-07-06 08:52:00,False,Daily share buy-back notice - Appendix 3E,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251763
IPD,0.077,0.076,-1.3,0.08,0.076,5.26,2020-07-06 08:50:00,False,Appendix 2A,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251762
TDY,0.17,0.17,0.0,0.17,0.17,0.0,2020-07-06 08:46:00,True,Trading Halt,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251761
CQE,2.42,2.45,1.24,2.53,2.35,7.66,2020-07-06 08:46:00,False,Notice of Extraordinary General Meeting,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251760
KSS,0.365,0.36,-1.37,0.37,0.345,7.25,2020-07-06 08:43:00,True,Kleos Development Technology Launch Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251759
ASX,87.44,87.39,-0.06,88.18,87.24,1.08,2020-07-06 08:41:00,False,ASX Group Monthly Activity Report - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251758
BDC,0.089,0.09,1.12,0.09,0.087,3.45,2020-07-06 08:41:00,True,Investor presentation,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251757
FZO,0.3,0.28,-6.67,0.305,0.265,15.09,2020-07-06 08:40:00,True,Strong growth in contract sales,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251756
CIP,3.2,3.26,1.87,3.29,3.2,2.81,2020-07-06 08:39:00,False,CIP June 2020 Valuation and Portfolio Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251755
ST1,0.24,0.26,8.33,0.26,0.24,8.33,2020-07-06 08:39:00,False,VPD Acquisition Presentation by Managing Director,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251754
RF1,2.43,2.53,4.12,2.54,2.43,4.53,2020-07-06 08:39:00,False,Weekly Estimate NTA for 03.07.2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251753
OLV,0.005,0.005,0.0,0.006,0.005,20.0,2020-07-06 08:38:00,False,Appendix 2A,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251752
YRL,0.29,0.275,-5.17,0.305,0.275,10.91,2020-07-06 08:36:00,True,Exploration Update - Yandal Belt Gold Projects,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251751
LSF,1.26,1.255,-0.4,1.275,1.255,1.59,2020-07-06 08:35:00,False,Daily share buy-back notice - Appendix 3E,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251750
HM1,3.14,3.18,1.27,3.22,3.12,3.21,2020-07-06 08:34:00,False,Weekly NTA Estimate,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251749
SEC,1.385,1.375,-0.72,1.385,1.335,3.75,2020-07-06 08:34:00,False,Daily share buy-back notice - Appendix 3E,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251748
SWF,0.585,0.6,2.56,0.6,0.54,11.11,2020-07-06 08:34:00,False,Q4 FY20 Webinar - 6th July at 11am,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251747
KAI,0.056,0.053,-5.36,0.057,0.053,7.55,2020-07-06 08:34:00,True,Exploration Update Skywell Project,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251746
VEA,1.79,1.755,-1.96,1.795,1.755,2.28,2020-07-06 08:33:00,False,Daily share buy-back notice - Appendix 3E,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251745
TCL,14.6,14.27,-2.26,14.63,14.24,2.74,2020-07-06 08:32:00,False,Opening of M8 Project in Sydney,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251744
EMN,0.07,0.07,0.0,0.07,0.07,0.0,2020-07-06 08:32:00,False,Proposed issue of Securities - EMN,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251743
WLE,1.1,1.14,3.64,1.145,1.1,4.09,2020-07-06 08:32:00,True,"Significant outperformance, 15.0% FF dividend increase",https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251742
CY5,0.16,0.145,-9.38,0.16,0.145,10.34,2020-07-06 08:32:00,False,Initial Director's Interest Notice x 2,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251741
EMN,0.07,0.07,0.0,0.07,0.07,0.0,2020-07-06 08:31:00,False,Proposed issue of Securities - EMN,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251740
EMN,0.07,0.07,0.0,0.07,0.07,0.0,2020-07-06 08:31:00,False,Proposed issue of Securities - EMN,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251739
EMN,0.07,0.07,0.0,0.07,0.07,0.0,2020-07-06 08:31:00,True,Proposed issue of Securities - EMN,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251738
LSF,1.26,1.255,-0.4,1.275,1.255,1.59,2020-07-06 08:30:00,False,Net Tangible Asset Backing,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251737
TRA,2.15,2.15,0.0,2.15,2.15,0.0,2020-07-06 08:29:00,False,Capital Change Notice for issue of executive option,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251736
EMN,0.07,0.07,0.0,0.07,0.07,0.0,2020-07-06 08:29:00,False,Cleansing Note,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251735
BXB,10.8,10.72,-0.74,10.91,10.72,1.77,2020-07-06 08:29:00,False,Director Appointment/Resignation,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251734
ICU,0.016,0.016,0.0,0.016,0.016,0.0,2020-07-06 08:27:00,True,Trading Halt,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251733
EMN,0.07,0.07,0.0,0.07,0.07,0.0,2020-07-06 08:27:00,True,Euro Mang. announces C$3.85M Placement and Board Restructure,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251732
CY5,0.16,0.145,-9.38,0.16,0.145,10.34,2020-07-06 08:24:00,False,Final Director's Interest Notice x 2,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251731
MGV,0.525,0.595,13.33,0.61,0.505,20.79,2020-07-06 08:23:00,True,85m @ 11.6g/t gold intersected near surface at Starlight,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251730
TYR,3.7,3.74,1.08,3.85,3.68,4.62,2020-07-06 08:23:00,False,Appendix 2A,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251729
MYX,0.44,0.425,-3.41,0.455,0.42,8.33,2020-07-06 08:23:00,True,Mayne Pharma announces strategic partnership with Novast,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251728
TYR,3.7,3.74,1.08,3.85,3.68,4.62,2020-07-06 08:22:00,True,COVID-19 Trading Update 16 - Week Ended 3 July 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251727
TOU,0.045,0.045,0.0,0.045,0.04,12.5,2020-07-06 08:22:00,False,Non-Renounceable Entitlement Offer Closing Soon,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251726
INR,0.135,0.13,-3.7,0.14,0.13,7.69,2020-07-06 08:22:00,True,Presentation at virtual non deal road show,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251725
APL,0.93,0.935,0.54,0.94,0.93,1.08,2020-07-06 08:22:00,False,Daily share buy-back notice - Appendix 3E,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251724
SWF,0.585,0.6,2.56,0.6,0.54,11.11,2020-07-06 08:22:00,True,Quarterly Appendix 4C and Activities Report,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251723
PBH,5.79,6.02,3.97,6.06,5.68,6.69,2020-07-06 08:21:00,False,Appendix 3G,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251722
WLE,1.1,1.14,3.64,1.145,1.1,4.09,2020-07-06 08:21:00,True,Dividend/Distribution - WLE,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251721
JDR,0.02,0.016,-20.0,0.02,0.016,25.0,2020-07-06 08:20:00,False,Proposed issue of Securities - JDR,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251720
TDY,0.17,0.17,0.0,0.17,0.17,0.0,2020-07-06 08:20:00,True,LockBox Technologies Acquisition - Presentation,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251719
JDR,0.02,0.016,-20.0,0.02,0.016,25.0,2020-07-06 08:20:00,True,Share Placement to Strategic Investor,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251718
NYR,0.3,0.235,-21.67,0.37,0.215,72.09,2020-07-06 08:20:00,True,Nyrada Cholesterol-Lowering Drug Study Results,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251717
RZI,0.64,0.645,0.78,0.66,0.64,3.12,2020-07-06 08:20:00,True,Active Customers & Funds Under Management - June 2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251716
PNN,0.002,0.0015,-25.0,0.002,0.001,100.0,2020-07-06 08:20:00,True,Priority Nickel-Copper Targets a Musgrave Project,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251715
QVE,0.81,0.785,-3.09,0.81,0.785,3.18,2020-07-06 08:20:00,False,Daily share buy-back notice - Appendix 3E,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251714
TDY,0.17,0.17,0.0,0.17,0.17,0.0,2020-07-06 08:20:00,True,thedocyard Acquires LockBox Technologies,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251713
FPC,0.98,0.99,1.02,1.0,0.98,2.04,2020-07-06 08:20:00,False,Daily share buy-back notice - Appendix 3E,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251712
AMG,0.03,0.031,3.33,0.032,0.03,6.67,2020-07-06 08:20:00,False,AUSMEX TO RECOMMENCE ACTIVITIES AT BURRA,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251711
CGS,0.4,0.425,6.25,0.45,0.4,12.5,2020-07-06 08:19:00,False,Business Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251710
EVT,9.1,8.7,-4.4,9.14,8.55,6.9,2020-07-06 08:19:00,True,Successful Refinancing and Business Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251709
EN1,0.007,0.006,-14.29,0.008,0.006,33.33,2020-07-06 08:19:00,True,H1 2020 Trading Update 44% Growth YoY,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251708
JPM,,,,,,,2020-07-06 08:19:00,False,mFund - Distribution 30 June 2020 JPM01 - JPM10,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251707
BXB,10.8,10.72,-0.74,10.91,10.72,1.77,2020-07-06 08:19:00,False,Change of Director's Interest Notice,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251706
JPM,,,,,,,2020-07-06 08:19:00,False,mFund - Monthly Redemption Report June 2020 JPM01 - JPM10,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251705
VXR,0.058,0.056,-3.45,0.058,0.055,5.45,2020-07-06 08:19:00,True,Venturex to Drill High-Potential VMS Targets,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251704
JPM,,,,,,,2020-07-06 08:19:00,False,mFund - Units on Issue 30 June 2020 JPM01 - JPM10,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251703
CPV,0.165,0.13,-21.21,0.175,0.125,40.0,2020-07-06 08:19:00,True,CPV sign strategic partnership with Award Winning US builder,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251702
EAI,0.98,0.995,1.53,0.995,0.98,1.53,2020-07-06 08:18:00,False,Daily share buy-back notice - Appendix 3E,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251701
JPM,,,,,,,2020-07-06 08:18:00,False,mFund - Net Asset Value 30 June 2020 JPM01 - JPM10,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251700
PXX,0.042,0.04,-4.76,0.042,0.04,5.0,2020-07-06 08:18:00,True,Drilling set to start at Zackly project next week,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251699
MEM,0.053,0.051,-3.77,0.053,0.05,6.0,2020-07-06 08:18:00,False,Cancellation of options,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251698
IPT,0.014,0.014,0.0,0.014,0.014,0.0,2020-07-06 08:18:00,False,Change in Substantial Holding,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251697
K2F,0.21,0.22,4.76,0.22,0.21,4.76,2020-07-06 08:18:00,True,Q4 FY 2020 - Operational Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251696
RED,0.23,0.225,-2.17,0.23,0.22,4.55,2020-07-06 08:18:00,False,Quarterly production update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251695
KTA,0.1,0.1,0.0,0.12,0.091,31.87,2020-07-06 08:18:00,True,Historic High Grade Gold Mines& Substantial Acreage Acquired,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251694
RDS,0.011,0.02,81.82,0.06,0.011,445.45,2020-07-06 08:18:00,True,Thick 95m Interval of Copper Sulphides Intersected at EM5,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251693
FOR,0.895,0.885,-1.12,0.895,0.885,1.13,2020-07-06 08:18:00,False,Indicative NAV COB 03/07/2020,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251692
AQG,9.56,9.47,-0.94,9.65,9.43,2.33,2020-07-06 08:17:00,False,Chess Depositary Interest - AQG,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251691
ATH,0.048,0.042,-12.5,0.051,0.04,27.5,2020-07-06 08:17:00,False,Change in substantial holding,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251690
MCT,0.03,0.029,-3.33,0.0305,0.028,8.93,2020-07-06 08:17:00,True,Drilling Recommences at Kookynie Gold Project,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251689
STW,56.04,55.79,-0.45,56.33,55.79,0.97,2020-07-06 08:17:00,False,Daily Fund Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251688
BVS,4.61,4.64,0.65,4.725,4.6,2.72,2020-07-06 08:17:00,False,Ceasing to be a substantial holder,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251687
PIO,0.013,0.012,-7.69,0.013,0.011,18.18,2020-07-06 08:17:00,True,Golden Ridge - compelling gold targets,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251686
BVS,4.61,4.64,0.65,4.725,4.6,2.72,2020-07-06 08:17:00,False,Change in substantial holding,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251685
EHX,0.1,0.099,-1.0,0.1,0.099,1.01,2020-07-06 08:17:00,False,Board Changes,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251684
SLF,10.5,10.58,0.76,10.74,10.5,2.29,2020-07-06 08:17:00,False,Daily Fund Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251683
BVS,4.61,4.64,0.65,4.725,4.6,2.72,2020-07-06 08:16:00,False,Change in substantial holding,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251682
EHX,0.1,0.099,-1.0,0.1,0.099,1.01,2020-07-06 08:16:00,False,Notice of General Meeting,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251681
SFY,54.8,54.36,-0.8,54.8,54.36,0.81,2020-07-06 08:16:00,False,Daily Fund Update,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251680
LMA,,,,,,,2020-07-06 08:16:00,False,mFund - Product Disclosure Statement - LMA19,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251679
SUL,8.39,8.4,0.12,8.51,8.27,2.9,2020-07-06 08:16:00,False,Becoming a substantial holder,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251678
A3D,0.074,0.11,48.65,0.135,0.074,82.43,2020-07-06 08:16:00,False,Change of Director's Interest Notice,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251677
GNC,4.13,4.1,-0.73,4.27,4.1,4.15,2020-07-06 08:16:00,False,Change in substantial holding,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251676
AIS,0.036,0.039,8.33,0.043,0.035,22.86,2020-07-06 08:15:00,False,Becoming a substantial holder,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251675
CAM,0.815,0.81,-0.61,0.82,0.805,1.86,2020-07-06 08:15:00,False,Form 484 lodged with ASIC - Buyback,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251674
CY5,0.16,0.145,-9.38,0.16,0.145,10.34,2020-07-06 08:15:00,False,Change in substantial holding,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251673
NAM,0.305,0.305,0.0,0.305,0.305,0.0,2020-07-06 08:15:00,False,Appendix 2A,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251672
IFN,0.92,0.92,0.0,0.925,0.92,0.54,2020-07-06 08:15:00,False,Ceasing to be a substantial holder from MUFG,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251671
NAB,18.7,18.7,0.0,18.92,18.6,1.72,2020-07-06 07:31:00,False,Appendix 3Y - Change of Director's Interest Notice,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251670
WBE,0.004,0.004,0.0,0.004,0.004,0.0,2020-07-06 07:05:00,False,Whitebark Entitlement Offer Presentation,https://www.asx.com.au/asx/statistics/displayAnnouncement.do?display=pdf&idsId=02251669
